x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,label
0.5674700736999512,0.26798108220100403,0.5877772569656372,0.201923206448555,0.6048031449317932,0.19995318353176117,0.6197600364685059,0.19826474785804749,0.5283214449882507,0.20640979707241058,0.5073453187942505,0.20940513908863068,0.48810213804244995,0.21355892717838287,0.6392269134521484,0.2173989862203598,0.46436843276023865,0.24881330132484436,0.6033527255058289,0.3399934768676758,0.5323055982589722,0.34700697660446167,0.7770987153053284,0.5590935945510864,0.3443099856376648,0.6351302266120911,0.8761008381843567,0.9802210330963135,0.29423683881759644,1.074704647064209,0.867644190788269,0.941162109375,0.3561928868293762,1.4153813123703003,0.8664766550064087,0.8861243724822998,0.3550425171852112,1.535570502281189,0.8497195243835449,0.805255115032196,0.3883446455001831,1.4886466264724731,0.8370366096496582,0.8145034313201904,0.3997217118740082,1.4450050592422485,0.7572751641273499,1.413196086883545,0.45188552141189575,1.4446543455123901,0.7706659436225891,2.1098110675811768,0.49005231261253357,2.139536142349243,0.7892454862594604,2.7253530025482178,0.5286582708358765,2.7459945678710938,0.7992643117904663,2.8115015029907227,0.5228327512741089,2.8253071308135986,0.7652209997177124,2.9077768325805664,0.5943292379379272,2.927863121032715,no_pose
0.5451799631118774,0.2794661521911621,0.5640933513641357,0.21241097152233124,0.5800989270210266,0.2092997282743454,0.5950096249580383,0.2063845545053482,0.5130754709243774,0.22244875133037567,0.49443450570106506,0.22687672078609467,0.4782487452030182,0.23167692124843597,0.6153038144111633,0.23253026604652405,0.4535852372646332,0.26963773369789124,0.5874329805374146,0.3476097881793976,0.5184082388877869,0.3554605543613434,0.7751500010490417,0.5532054305076599,0.34870874881744385,0.6587967276573181,1.1016298532485962,0.7082993984222412,0.310352623462677,1.05870521068573,0.9801495671272278,0.35184845328330994,0.32784590125083923,1.4635319709777832,0.9277744293212891,0.1960487961769104,0.31946998834609985,1.593283772468567,0.8800771832466125,0.1780139058828354,0.3430802822113037,1.5637277364730835,0.8766353726387024,0.24602165818214417,0.35413897037506104,1.5191138982772827,0.7704745531082153,1.4313708543777466,0.46095409989356995,1.4604886770248413,0.7992808818817139,2.140702486038208,0.5092845559120178,2.1462295055389404,0.8104122877120972,2.7494757175445557,0.5303398966789246,2.753662109375,0.8230127096176147,2.8335134983062744,0.5275102257728577,2.842432737350464,0.7725485563278198,2.946011543273926,0.5954735279083252,2.954371213912964,no_pose
0.6601009964942932,0.3114332854747772,0.6787785887718201,0.2761754095554352,0.6882719993591309,0.2845383286476135,0.6969407796859741,0.29205024242401123,0.645916759967804,0.25968849658966064,0.6321892738342285,0.2582346498966217,0.6177890300750732,0.2578759491443634,0.692352294921875,0.33167722821235657,0.5865828990936279,0.29857736825942993,0.6682427525520325,0.38453617691993713,0.6282517910003662,0.3711909055709839,0.6945034265518188,0.6017858386039734,0.429816871881485,0.5789771676063538,0.8716282844543457,0.7804668545722961,0.37017422914505005,0.9596099853515625,0.747334897518158,0.34968405961990356,0.39758777618408203,1.4089704751968384,0.6944513916969299,0.2267870157957077,0.3886939287185669,1.5300986766815186,0.6815654039382935,0.20980601012706757,0.42212924361228943,1.523031234741211,0.6894638538360596,0.2486623376607895,0.4326718747615814,1.4823366403579712,0.6638148427009583,1.3000460863113403,0.4311900734901428,1.3082791566848755,0.773077130317688,1.799405813217163,0.5322517156600952,1.804124116897583,0.6945123672485352,2.369755506515503,0.48541584610939026,2.424807071685791,0.6669187545776367,2.443892240524292,0.43999701738357544,2.5308871269226074,0.7010563015937805,2.5790796279907227,0.60733562707901,2.5999443531036377,no_pose
0.683659017086029,0.39434757828712463,0.7155806422233582,0.3713277280330658,0.7272051572799683,0.3820219933986664,0.7379520535469055,0.3926214575767517,0.6758761405944824,0.34017255902290344,0.6617063283920288,0.3297608494758606,0.648337721824646,0.3192707598209381,0.7304688692092896,0.4317571818828583,0.6191003322601318,0.33288365602493286,0.6783668994903564,0.47223612666130066,0.6341644525527954,0.42593470215797424,0.6818334460258484,0.6978178024291992,0.4446561932563782,0.5687851309776306,0.9033328890800476,0.7284014821052551,0.3865213990211487,0.9675584435462952,0.9817723035812378,0.3456189036369324,0.46125322580337524,1.405677318572998,0.9959055185317993,0.19897009432315826,0.4656662046909332,1.5338102579116821,0.9745408892631531,0.17375220358371735,0.5211244821548462,1.5223866701126099,0.9632704854011536,0.22865575551986694,0.5213301777839661,1.4789435863494873,0.6568585634231567,1.38038969039917,0.44741424918174744,1.398819088935852,0.7934191226959229,1.8137844800949097,0.5352746248245239,1.9228943586349487,0.7745832204818726,2.3637235164642334,0.5246660113334656,2.520679235458374,0.7488378882408142,2.444469928741455,0.4726634621620178,2.6217329502105713,0.8414822816848755,2.54715895652771,0.6706690788269043,2.6801209449768066,no_pose
0.49876222014427185,0.26049530506134033,0.5139603614807129,0.2070741057395935,0.5266520380973816,0.20767872035503387,0.5385362505912781,0.2084757685661316,0.46530061960220337,0.21198534965515137,0.44424915313720703,0.21796824038028717,0.42395129799842834,0.22495298087596893,0.5484841465950012,0.2451179325580597,0.3905192017555237,0.2701238989830017,0.5287004113197327,0.33140847086906433,0.45670852065086365,0.33681052923202515,0.6539101600646973,0.6123351454734802,0.2825738191604614,0.59990394115448,0.7541807889938354,0.9483181834220886,0.03799513727426529,0.8469383120536804,0.8715637922286987,1.0996241569519043,0.15735948085784912,0.3906501829624176,0.920435905456543,1.1282844543457031,0.17721626162528992,0.2543843686580658,0.900812029838562,1.094543218612671,0.19881702959537506,0.22986070811748505,0.8663036227226257,1.0943115949630737,0.21387426555156708,0.28536754846572876,0.5900541543960571,1.3600506782531738,0.30792632699012756,1.3648107051849365,0.6212766170501709,1.9718481302261353,0.3523121476173401,2.0129446983337402,0.6040568351745605,2.547741413116455,0.3570069670677185,2.5770938396453857,0.6028972864151001,2.631497383117676,0.3409455120563507,2.6534440517425537,0.5761469006538391,2.7168052196502686,0.4078018069267273,2.7537994384765625,no_pose
0.42460519075393677,0.2765882611274719,0.42189687490463257,0.19636185467243195,0.4360331892967224,0.1866229921579361,0.4485374391078949,0.18665382266044617,0.3735021650791168,0.2442188709974289,0.3552599251270294,0.2638809382915497,0.33748987317085266,0.2812992334365845,0.4654539227485657,0.21807792782783508,0.31918853521347046,0.31637370586395264,0.4758671224117279,0.3285731077194214,0.39899834990501404,0.3664989471435547,0.6553362011909485,0.5892263650894165,0.26846152544021606,0.5888663530349731,0.6995733976364136,0.9679006338119507,0.08324305713176727,0.9372899532318115,0.7504622340202332,1.1877758502960205,0.12621042132377625,0.4878544211387634,0.7637377977371216,1.2274068593978882,0.10052251815795898,0.35716480016708374,0.7338981032371521,1.1891180276870728,0.11742913722991943,0.3360772728919983,0.7147781252861023,1.1801631450653076,0.1412207931280136,0.3792641758918762,0.5854797959327698,1.3522975444793701,0.30706363916397095,1.3588411808013916,0.6881426572799683,1.7603466510772705,0.3626058101654053,1.847386121749878,0.6214021444320679,2.417816162109375,0.39163151383399963,2.5147039890289307,0.6033613085746765,2.5024592876434326,0.3888828158378601,2.60921049118042,0.6033257842063904,2.6301074028015137,0.43983474373817444,2.708336591720581,no_pose
0.7618194818496704,0.12382086366415024,0.7571629881858826,0.08713456243276596,0.7641199827194214,0.09011625498533249,0.7704445123672485,0.0931178480386734,0.7242177128791809,0.08328244090080261,0.708755373954773,0.08405715972185135,0.6926961541175842,0.08500144630670547,0.7458934783935547,0.13403044641017914,0.6371859312057495,0.1325109750032425,0.7617144584655762,0.18767647445201874,0.726257860660553,0.18234045803546906,0.7723620533943176,0.4795985817909241,0.5194780230522156,0.4519284665584564,0.8153834342956543,0.9320389032363892,0.4716905653476715,0.9586181044578552,0.8948810696601868,1.3011186122894287,0.5626587271690369,1.3816611766815186,0.9532434344291687,1.4131419658660889,0.5485240817070007,1.5095034837722778,0.935969352722168,1.434245228767395,0.6027806401252747,1.5108963251113892,0.9126856923103333,1.3994059562683105,0.6062895059585571,1.4622523784637451,0.8212795257568359,1.3418468236923218,0.6038056015968323,1.3864638805389404,0.8792444467544556,2.034684181213379,0.6672866940498352,2.113042116165161,0.92786705493927,2.6527109146118164,0.7030304670333862,2.736698865890503,0.9190112948417664,2.7528347969055176,0.6715387105941772,2.847963571548462,1.0303598642349243,2.827331304550171,0.8426828384399414,2.8870723247528076,no_pose
0.5391019582748413,0.15591593086719513,0.5003618597984314,0.11918764561414719,0.5042399764060974,0.11727825552225113,0.5075589418411255,0.1153145357966423,0.4758402705192566,0.1370895355939865,0.46272221207618713,0.1476336419582367,0.4493643641471863,0.15879377722740173,0.4843217432498932,0.16658858954906464,0.4049059748649597,0.2385881096124649,0.5643068552017212,0.21755875647068024,0.5333811640739441,0.2336389571428299,0.670936107635498,0.5034741163253784,0.39436113834381104,0.6040647625923157,0.7708577513694763,0.8810206651687622,0.4195680618286133,1.0593863725662231,0.8678658604621887,1.279143214225769,0.5880662202835083,1.486548900604248,0.9301902651786804,1.383242130279541,0.600965678691864,1.6179109811782837,0.9135648012161255,1.4073799848556519,0.6420391798019409,1.6063276529312134,0.8795821070671082,1.3788832426071167,0.640590250492096,1.5522819757461548,0.7528444528579712,1.3965681791305542,0.5279051065444946,1.46843421459198,0.8506613969802856,2.0838217735290527,0.6475452184677124,2.160289764404297,0.9314129948616028,2.728090524673462,0.7082027196884155,2.853405475616455,0.9421030879020691,2.8255016803741455,0.6836668252944946,2.9784727096557617,1.0055596828460693,2.8879051208496094,0.8474346399307251,2.990450620651245,no_pose
0.7370742559432983,0.4775800108909607,0.7777711749076843,0.45464807748794556,0.7839985489845276,0.47093069553375244,0.7893266677856445,0.48402920365333557,0.7525096535682678,0.3909552991390228,0.741554856300354,0.3700367212295532,0.7303168773651123,0.3453877568244934,0.7763545513153076,0.47773227095603943,0.6910608410835266,0.32919207215309143,0.7084288597106934,0.5340349674224854,0.6705373525619507,0.4708781838417053,0.7277885675430298,0.6878446340560913,0.44198423624038696,0.5041509866714478,0.8883135914802551,0.8794694542884827,0.42849406599998474,0.8993149399757385,1.0326964855194092,0.6506568789482117,0.6466301083564758,1.1137042045593262,1.0767786502838135,0.5983958840370178,0.6994717717170715,1.211520791053772,1.0548956394195557,0.570431649684906,0.7383066415786743,1.185525894165039,1.0284092426300049,0.5981100797653198,0.7177472710609436,1.158989429473877,0.6907118558883667,1.4604789018630981,0.4459897577762604,1.4250928163528442,0.6785081624984741,1.9569803476333618,0.4996674954891205,1.8382744789123535,0.7159497141838074,2.560394763946533,0.47878217697143555,2.5540573596954346,0.7018965482711792,2.6547133922576904,0.4207126200199127,2.6788628101348877,0.757506251335144,2.7321131229400635,0.6284987926483154,2.7212557792663574,no_pose
0.7115947008132935,0.2665501534938812,0.7252658605575562,0.19778798520565033,0.7411319017410278,0.19537253677845,0.7567833662033081,0.1941933035850525,0.6679897904396057,0.21413464844226837,0.6469902396202087,0.22213450074195862,0.6277182698249817,0.23171691596508026,0.7868980765342712,0.22244662046432495,0.6023533344268799,0.2686299681663513,0.7496885061264038,0.3424801826477051,0.6838382482528687,0.3575190007686615,0.8603948354721069,0.5457781553268433,0.5206049084663391,0.5887633562088013,0.9048064947128296,0.9224327206611633,0.4732435643672943,1.0055731534957886,0.9737826585769653,1.250387191772461,0.5128915905952454,1.4167428016662598,1.0123931169509888,1.3353981971740723,0.5047255158424377,1.5420798063278198,1.0140879154205322,1.3315255641937256,0.5446264147758484,1.5234719514846802,0.9849643707275391,1.3065134286880493,0.5567894577980042,1.4739127159118652,0.8428918719291687,1.360543966293335,0.5762065052986145,1.3811043500900269,0.8585341572761536,2.0332634449005127,0.6299181580543518,2.067589521408081,0.8784177899360657,2.643338918685913,0.6513853669166565,2.674269199371338,0.8771194219589233,2.729844570159912,0.6223192811012268,2.7590785026550293,0.9033886194229126,2.819800853729248,0.744094967842102,2.851057529449463,no_pose
